client_id	path	sentence	up_votes	down_votes	age	gender	accent
4bc248275db6d5eeb36b1be8c453d80ad2f99f623e645745916547f97211c62334460e55bda4459e31ebb1bbce919a5017600668af635f703b94a3a7f2d20231	4966190bb7dba1d15d2743ec22582ef3045542687e605fbfe007eeaccd2fc2662976ac6d80445edd8ce5aa8fa0032f226960ebbc1b35abc25513db6d34a0a6d4.mp3	A small creek cut across the field.	0	2	twenties	male	indian
4bc248275db6d5eeb36b1be8c453d80ad2f99f623e645745916547f97211c62334460e55bda4459e31ebb1bbce919a5017600668af635f703b94a3a7f2d20231	31aea392ca4f9aee9ad288fbef0b2e007e0c3d4dfb2ee2a7b1be43559392bb8d6b7c6c078c9c95edc9b25c313e69c578e5be6b1a28d712bcb61374918900bf01.mp3	And what became of him?	0	2	twenties	male	indian
4bc248275db6d5eeb36b1be8c453d80ad2f99f623e645745916547f97211c62334460e55bda4459e31ebb1bbce919a5017600668af635f703b94a3a7f2d20231	5436e9f61fb27d6b5d5c7facdc6d1b95bafa47e15d34b4081639def83fda707c3628c3f48a04d8d4054b1d11362e29c16b906c2a14fdb89dbb0b31ef4022317d.mp3	Brevity is the soul of wit.	0	2	twenties	male	indian
4bc248275db6d5eeb36b1be8c453d80ad2f99f623e645745916547f97211c62334460e55bda4459e31ebb1bbce919a5017600668af635f703b94a3a7f2d20231	1a013f1415ddbcfa42b7bbfb2397399dbc52edaeefd291e852228d77168084b148e6b368670baa9e5da70f5a31adfe77df056fd08ae81af0fa989ba012f83cf2.mp3	The brake pedal was vibrating as the anti-skid system intervened.	1	2	twenties	male	indian
41ee918a558be3bb064295a2e87214e19f186c6b1a6cfe8b81b479e275522d3e6b159205a089a76239e1ab49c851e965114e2e429f5ba43f31c1c80cc8026b57	b035269fde2c7a182f9d3a3a96424a179bceef5716ecd66d9a247c8ae461ba05d5a9b5ab551964438c54ab49cbf27256e57e09eb1016df27f7cdbff6f2aeb117.mp3	If wishes were horses, beggars would ride.	1	2	twenties	male	indian
3ec4a19d7564da239d2bb92263c0a0dffa06b5fcd03f1e29b4bf11499ae82931254502b0ed1b101da62f574ba5b445dd38ca4fa3244bed2394b4e817e2a4c931	002c846eea8b406ca9440bb5fb6400f3b7570b7dd9f7179bc011b7b5321c928cabd35d28c93935a547f1bd5b379a45183e0e119cc8600379c918cb97ecfff154.mp3	My palms were sweaty and my mouth was dry, it must be a phobia.	0	2	twenties	female	indian
3ec4a19d7564da239d2bb92263c0a0dffa06b5fcd03f1e29b4bf11499ae82931254502b0ed1b101da62f574ba5b445dd38ca4fa3244bed2394b4e817e2a4c931	65382f1d6b5fd1313d442e9628a34c944e1fc201b7b5e2f918a4ac14d3207837e6880a9948b1e7d3eed35ad63ba54fd576a175013380fdd0836b4c245ede5236.mp3	Oh, is that all?	1	2	twenties	female	indian
7374b2322cdac4867eba2f9ca098a3eb6487b7b10ef5d27666cda83da372f89c36f89a55c9c57113052a62285a9344ede146de3cb3aced32b9cafd6c20d38284	d39cd9557eeca10a6580171b964dc0d5189104c0e2fa0124dac374975747e0a5425cbcc1311b334a8e0dcdab57c9477d2e57bfd1bdf8e8d55d556417c9bbc358.mp3	The vane on top of the pole revolved in the wind.	1	2	thirties	male	indian
6401897a7b373da9fa533b8c49ce4b8ef954694cc929be58ae9d20a0b3844e2a00750c40f7156d2c28d7de479f7907f4293a1dc591b5580cb3c0f62daf2c5f7a	64913affd9be47af3b444cdeb626f9b01ff7c10d4441d5ac79a1465127f9278edfdb47d702dea744ffce0a1699bf2aff2ba2a395bd24f88330ecfe8b26784eca.mp3	Oscar is dancing foxtrot together with Clara.	0	2	thirties	male	indian
1b64f767eb0f38d454e4f5ab280948705338c9c8b6bf33f88d2be1b04b9203aa691cdfb9abae86b15d03a2f30bb47f30744e4900bfbfc1d8e4ccc2bf860cff4c	42615cb0b5e8870b50e755d6651fdfa7c63212aad27c53e58bf256a3071f915ffcbcc923c7f577f123219e1b50c36abec6bb9fad588565d1530c20f99907976c.mp3	A rooster will attack other cocks that enter its territory.	1	3	teens	male	indian
f31bb5e1ae8f0e1aa9980582cdff0712884ff740d4dcb3069df4e2bfd6042dff69e61930ce00b1f4337fc125d06c6e5deadc6dbd2745ce9a2935eb5211acfbe1	c822398f1a39bf1a48d48fd5addcbd66a8a93e9e7958762ef1ddd9b603647f74ea370c4e8e8af101636916bb5a48d2806f74b54643a817f19e38a3d8839515f4.mp3	Hang tinsel from both branches.	0	2	twenties	male	indian
bbfc12ef52241fe43341a48c628c629c715dc5281bc033c7bbfe8cb26592640d97872e05e98fe0eb207467fe4d9a8d7b6c02395b0fb6918d58a349160c85d6f1	8ac3383fbf981fd0cfe6c32a2ee6b4540f0f708be4a381ae5205c2115104f878fe1ed43a92561e5008c192c4d7e66437f570898cf02c71057514f0359394014a.mp3	"They found a cactus in a passenger's luggage at the airport's security check."	1	2	twenties	male	indian
62d251d6c5ce71266c082e523f5ec48f083ad79f6085058367d83eeb1c6742a4b8cd5801ba4e949e446a8ad3d6379f641d1d93ab0de4b2d917fe97c7fab1b3d4	6c2c309aac53287d1ecfd75bb595f94bbde6c2d6c580a98f4c05cc80bf07968167eeef7c1a650b3930fc4686e68f1fdd5b3b629f3a41e3f628f25cb32cbccc9b.mp3	The steady drip is worse than a drenching rain.	1	2	twenties	male	indian
62d251d6c5ce71266c082e523f5ec48f083ad79f6085058367d83eeb1c6742a4b8cd5801ba4e949e446a8ad3d6379f641d1d93ab0de4b2d917fe97c7fab1b3d4	0a7c359d781bc7ffc84070d066b045c9f6f186d3e87be33ea91e076eac0cadc18318518d0dc550d923d5bb42ecf1f07fa9ad7d974105255e7be62afd406f4ad9.mp3	Harry hoped he would see some success from the current project.	0	2	twenties	male	indian
62d251d6c5ce71266c082e523f5ec48f083ad79f6085058367d83eeb1c6742a4b8cd5801ba4e949e446a8ad3d6379f641d1d93ab0de4b2d917fe97c7fab1b3d4	2b98bfa0516736fcde0e4e4205ed8a58983018a569dc6f49f4e5e31c5ac039792d2e5b6afda36f682836b804d0ee2edd8d3ae98e12fd61b0797dba2d7de6f94a.mp3	Better use heat resistant gloves when you take the bricks out of the furnace.	0	3	twenties	male	indian
77b1d15e1cf289a79a31a40f628248b7c1919428b06af347303386ca300b88c6a895943a5aad7bc4372cf150be17eec115f54cb8307e6e002221dcb434fc8e99	0f4c5bda8f5e5c9b8e28e09ff1df707859a3d59e97b12cb588853efb6c7ffd4fcf5751ef17a4e26af93d36886a541ce098010d975446f2e0e79980579d096f10.mp3	"The xylophone would just be a glockenspiel if it wasn't so metal."	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	942cc61f409924f2ac3440e73d640d8ac5573fe251593b0a956b4bef839ac61d45c1ad60b22fe125877200f5c1273cc8bcd2b32e70c499e4fa236da5844699cf.mp3	There are more than two factors here.	1	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	f7a22649cede97d498373538458741f37bc97eab7faf7a4fddefe2948a318d680059ba125686afde9398ea9876bd0605b8665b737df3b722a066d413b82d1c8b.mp3	To be a mighty grandee	1	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	df38fc7755c70ab4dd139336a8e179fb1057ad876e027233cab786f2f38eb648b3b4abe903f69729db20aa11052ad55c31da49c81efb13a12092677a659beb18.mp3	Modern sewing machines can throttle their speed.	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	b7c0c433c5fca21b182ca18cb8f93eccf6e027bd60ffef280aaa109c466a7e9c4f9653428a9207cef66aa07f6c4a0782b834dfa9165775319654a410ae30fac3.mp3	"Read some books, won't you? "	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	42f35033b3177d99de4e0a3dcb5f717d94f72f3e37a5c2e758e12dce67710893fbd51e2e6f3a31d0df23ee6906dfabfacbcbc04581f150b1f2204e4a46acc1bb.mp3	After the dance, they went straight home.	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	58fc72220cc6aef9e8aa090d69f6d3bee0ae3e42de1e0719fda1a43b0b8585a9de6f20833938f67fecc78c5ffe073732a77f37255b2885097b297d0b86960113.mp3	It was done before the boy could see it.	1	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	3381921573e73e39d011fb84eea37ea7320b2b91b0ea6c1683b08a84626754c104a3b02d42fac33200d7a984af34474e537089178aa67acc0a3e4dda749e750c.mp3	Fore-warned is fore-armed.	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	340b323c1869bef6811fca706bca546f56f775404c5919be1aabbd19f1da38be66b6ab5bcb99517df03233e11ae8dba157f417a3458263330da4f3b86117c862.mp3	Have many acquaintances, but few friends	1	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	6e54e78c5e1626527e4ba86729ae265d5d6ba7c73f2dff42daf639b5b0848acd4fef53e1311994436ea1e782965a2861cfb1b2daac72a187cbfdce6cb72a5d36.mp3	I think that is all.	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	4603e080730f60bb7205cdef34a8a971d6d04d167e9a1a6d0d3ea42b309ee152bd88d171e0039967d1fa884523b0b552a92069bb7a912e4d2f1381d8ffa996ad.mp3	John looked out the window of the show-house, happy he had mortgage approval, but worried about the repayments.	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	eea5886a97a005cdc9f334198986676bd0141e523af95eb9f8efd001a448c5a395631cb87bf86d8eb67b72e298c579cdd253cd4187af0879c28d474dfe33033c.mp3	"Stacey couldn't find the power switch."	0	2	twenties	male	indian
7e8f490d5626df47b1f1c618a6f614fcbc931bc16b1274ea27e0615ea245d8a4fc902f9aff281ef7707046ecb850737733b57f898bf7f1aaa1b6e2e9429ea0a8	9db31a2081b182b1ae9ce8afe39377f95e618944421ad62023bdacc88a04ad63fdb5df9f3ba54a00445691b163765e98e967aa5c49315e13a715eda6aa525961.mp3	Have you seen my USB dongle?	0	2	twenties	male	indian
70a27468c9b5411a68a6c649bd46aa038058634610521dcf0457583a2305a2546bfb43f6e057145f8d77901bdb7e52a6471a163dcfeb4e315b58d9098a1ffdbb	49f44d5ac390161759a16204c299e2a35330c1cd79ea8c41b21f24a52ead5ccdd8ed394a72bd4dbe464e5aa7c31c27fb6b890c467a4c872fcc20f0acbd2cbffe.mp3	I like apples, pears, and pomegranate, but I do like strawberries or grapes.	0	2	twenties	male	indian
70a27468c9b5411a68a6c649bd46aa038058634610521dcf0457583a2305a2546bfb43f6e057145f8d77901bdb7e52a6471a163dcfeb4e315b58d9098a1ffdbb	542847e46ac43e07be2571c95585a6702173fed05a9147728adaa9e9b075aa94b791720ccead6f67aa3ec3a6233c8ca895eda3b724115bf75b0dee957d3fa204.mp3	Unfortunately I broke my leg in an accident and could not continue.	0	2	twenties	male	indian
70a27468c9b5411a68a6c649bd46aa038058634610521dcf0457583a2305a2546bfb43f6e057145f8d77901bdb7e52a6471a163dcfeb4e315b58d9098a1ffdbb	2d9e2cc455feb876d0acedd17577371ccf910466c63e0d1ae2398dac1d34adf2b5b277ce07c1887d57c4b6b7a6d00b770a622709248b52679c81ca24ac48ec6f.mp3	I took planks of birch wood and crafted a bookshelf.	0	2	twenties	male	indian
70a27468c9b5411a68a6c649bd46aa038058634610521dcf0457583a2305a2546bfb43f6e057145f8d77901bdb7e52a6471a163dcfeb4e315b58d9098a1ffdbb	fc79e3241be352e8c8049cc38f9ca23f596fecbb92c8cc56712a7a0cc380e7de8f9379df0dd4d21a0aeca87b775d3001a2058af7a9ac32768e5769b408678245.mp3	An old fox need learn no craft.	0	2	twenties	male	indian
70a27468c9b5411a68a6c649bd46aa038058634610521dcf0457583a2305a2546bfb43f6e057145f8d77901bdb7e52a6471a163dcfeb4e315b58d9098a1ffdbb	30f425cdfe45090197ed82a1f45811cc0913e03dd236755353bd8c81817865b6c104ca395713de5509b6c4ab39df3281a454f2b073d4b092ffd2c5c39b9cac23.mp3	The clothes dried on a thin wooden rack.	0	2	twenties	male	indian
bd949c70176e0364a988004cfcccf11d3d8c2788602a3a6afe1771cbc7d88d9bab5e47a84bdc4a68cf9e2927bf6a7ad30e130b9da553e0e45bfbb86231e63884	fb46089e42bd3bb3ab5132365c0da407975959a48f2c8d9bb55fd04736c365f492ad5adcc28d34dc5b600bdee34abc0b89a09afb6809822cd7d854f951f5d815.mp3	A wooden pillar stood in the middle.	0	2	twenties	male	indian
e2cbd27711352d493f25180a15d43dc83ded31bb2bf6adba86e839042d66bd83322b5548ea0e52097b8728ef44493cf096b274d8fc69daddf88cd5732569bbaf	67d04e985dd691c7a6f37bcdf4f8b8bee4e1c8eb3ca0165cc615a40a2bf601562623f0230bd1f9da6ae77c6b413bcccf2b5429c8e150db81f2a7d2b6dcadc70b.mp3	"No man or woman is worth your tears, and the one who is, won't make you cry."	0	2	twenties	male	indian
ee2c020f44132a0742c0b62f0bde3f3b7569bab4dabd732ae1e37d1ae342e50add1423333cde5ba4f1e84ef4ca2a0614056e8dc7ab901b76877e5ef0c726fe49	83ebda787f2b251e1f451fe7ae29bd446c85890f4d5898a1ae7bd66fb3a5fc9727866583b73840294602b1b4569208cbd2b0a0acd912fc48fd4ab87bba30bed0.mp3	Schools for ladies teach charm and grace.	1	2	twenties	male	indian
ee2c020f44132a0742c0b62f0bde3f3b7569bab4dabd732ae1e37d1ae342e50add1423333cde5ba4f1e84ef4ca2a0614056e8dc7ab901b76877e5ef0c726fe49	ff39fe5dcabd2cb15af678100ef474af20e09c289632e420eb760f80867a7a3746c2f177ff6c68581b91e4a752621a7008f317c8cdc0d4bb2dc03825c365ec31.mp3	"I'm sure this gate was locked the last time I checked."	0	2	twenties	male	indian
ee2c020f44132a0742c0b62f0bde3f3b7569bab4dabd732ae1e37d1ae342e50add1423333cde5ba4f1e84ef4ca2a0614056e8dc7ab901b76877e5ef0c726fe49	bee2cd2ba456f66265092e382980debef7a057e9cd1536d270cd105ed77e0c26053d88b1998bcad58dc70aebba9f9ae679733879d2ae6724e079e3f4e2cb0ecb.mp3	The sticker was peeling from the item.	1	2	twenties	male	indian
4164fb6f62a3d81118c89efcb5f1805c4b4fceb97ba95d2142b63926d774a402c79d27d38beebb58913defaa90bae3369b23676477dc471401e9bcc5e4b3da57	53d9d7526bd56da5b22b52c8a4d46760603a998ba68d00cea3d5fea0a23f5c89a1db22bdb07127f21220c5a491b606b781460bd6df697ac86a82d374b24d6704.mp3	The mule trod the treadmill day and night.	0	2	twenties	male	indian
4164fb6f62a3d81118c89efcb5f1805c4b4fceb97ba95d2142b63926d774a402c79d27d38beebb58913defaa90bae3369b23676477dc471401e9bcc5e4b3da57	a99da7165072cab873fa83c3d498926ed9254e42fd3a3719fb92355c755de0334f5a912f6da3d7a6c12b64f6089a10f0be782ace2e9b73e78d9ee1675e3c9e0b.mp3	No doubt about the way the wind blows.	1	2	twenties	male	indian
e5257b1d3ae24e1c4bc0e74b778555b2162ebaeb2c06a9cb7f304838314ec43c71b73b6ed6b6b79e65e2964c7cd12dbce0f7d24a0d4622acadcbc5ed86ac29a0	9151245e7de154cd10d54743169ddf145d2d5891853edc1b776df187812c951ae0b1c74095a881f71f60a06080ce6e61c422fb096945c43a41fb530ab877e662.mp3	Her blouse consists of 95 percent cotton and 5 percent polyester.	0	2	twenties	male	indian
269b3bcba2980f6912f966b1f235361322493d8e9d146e0a3c70477bdc13cc3a3e363398e720beec12d499659deb8f4dba213e4b4cf6b7f9498093272fe78573	f30a835fc1d9ad0ff209eeedf058aaacf17f901a2e07e9dbfca8283f26ae0f32d36798d5b329429f54f8282369cb75a16eff15a0da6bb200e88cec9c147b0ddf.mp3	What do you make of it?	1	2	twenties	male	indian
bf7cee3911b65acf735cf55ed990fef26b0f1d2ef1d5688b96bc25eec40f36b465ca70c8e108d5e9d26a8df4ff956a4ac544299153f8c9794ba2f350ab401c13	42b3af7018790156261de88cb9dbe2861e0d969d5c22f684278f254a2fcacf8c148f4ed711b485ccf4e1d1aabeb8c51e50fd6dc06bf3efb4d61d5e56bb157e51.mp3	Fedric was unable to find his lucky marble.	1	2	twenties	male	indian
bf7cee3911b65acf735cf55ed990fef26b0f1d2ef1d5688b96bc25eec40f36b465ca70c8e108d5e9d26a8df4ff956a4ac544299153f8c9794ba2f350ab401c13	3f47725b58edfb9b0fe48699d43d8eda9304c1edf534c094eba0ce7f7a84648de0f3fd82273be0d34b956ccfeb25b93b3986b30a58ebcc5b0621d24cbb70dbaf.mp3	All of our trainees failed the polygraph test.	1	2	twenties	male	indian
4668f42fa4e0628d02a1dc46051ba4fb452810a5a882f348a374f1378f374101cb06d300f3b90076337ff803bd6ad5cb866ac351175fc72386e70c93a3838281	549f81ba3cf2fb6551cfee462165bb3bb29a59c5f135cb37aa929300df16b5550435f03a06daa4d4cac24cffb95dd1a0d2dc8e71a45358e8ec331f8164c6d873.mp3	My children are all scoundrels.	1	2	twenties	female	indian
4668f42fa4e0628d02a1dc46051ba4fb452810a5a882f348a374f1378f374101cb06d300f3b90076337ff803bd6ad5cb866ac351175fc72386e70c93a3838281	ea49dfadc666debb53a71009fc02f9918bf88eb46444fa92cfdda9b60f5a8a95711769783703ac49ccaaef0bb7f3fb719280bdb23cb2013c39be0a7f545f9893.mp3	Mow the lawn.	1	2	twenties	female	indian
b566530f0a208668bc8b3f28e011c3f167de57c62bda4330547f60dff9975c63d2cc5de45efedba9fe6cccdcd53c4256e15a5559fe3e6a26411b720cee596f3e	165f58e5f78a73f1a473d944cfc01822bca883a0b7dd5e78bb549ea382af6941ab9ad3274c9a5e5b142a083a2e64ab840deeadd2f4b76f25d63b8d41a3be0cd1.mp3	That would be funny if he did.	1	2	twenties	male	indian
b566530f0a208668bc8b3f28e011c3f167de57c62bda4330547f60dff9975c63d2cc5de45efedba9fe6cccdcd53c4256e15a5559fe3e6a26411b720cee596f3e	9f16cfb6a44da5ab7830c69e49c6859e684119498a2dba5870cfb2f7a52759b3bb8971ddc4ce7a2508fcf4ddc0ae8d4c36bfddb8da02110af604bba39cf39920.mp3	The solution is banal.	2	4	twenties	male	indian
b3bca64aa52e949bb033b73facca6f8f2ced43b498f48a45366551caeefb8ef675156c3b2eff6346d6f7fd636a585de84bd00e81d397001c14ce77f31d528009	2714f3fd108238616da321e106890366565fcf37096c21a09d219e0e90a1bced0a79a130f27ec5110242909a25d640cdd0f2e4dad472e57b70cfea04110ba591.mp3	This is the 21st century solution to the problem.	0	2	twenties	male	indian
b3bca64aa52e949bb033b73facca6f8f2ced43b498f48a45366551caeefb8ef675156c3b2eff6346d6f7fd636a585de84bd00e81d397001c14ce77f31d528009	7a59e121a7aaf1f9f2f0a4d6f1e61e0162e0283d337bdd6335ff49ad8def6b91720f0ff408cc040194b4f0da79fcbfafb883ab3bf245be1ef6789893f12a4b45.mp3	It is odd that is so cold in October.	0	2	twenties	male	indian
b3bca64aa52e949bb033b73facca6f8f2ced43b498f48a45366551caeefb8ef675156c3b2eff6346d6f7fd636a585de84bd00e81d397001c14ce77f31d528009	2fa3d0a0670d4ae6b66e125ac5289ca29359c5ca58b2976552f26038439cf55324feba3d53bcb256c322c62b9b3042653d035dbdf4fcf9843583fea04dc7d35d.mp3	Given only the public key, it is very hard to compute the private one.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	31a3f79aad36259f45d04ea2b9b0e2b313682580edebeeccd132c2c04952a93b0d2cc01f0c58034cdf967aba39683dbcc9a8be41ab686c40e8afe0cc24b67e4d.mp3	We pride ourselves in completing all requests in less than twenty four hours.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	baae8f20cbbd2a4a0fd5fbd756f46057aedd06ab22a48de1ac30862c702ec3337bc4e5c2f5e5b62af0ece2c9fcaef5db2ec8c3e57035efcd4a72e93e9e47c788.mp3	When it comes to the crunch, our company will become insolvent.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	f92fd6b310b7d0bd071d73ec7096a2be9432d8253bd9763db161d1e44af866bcfdc2e312b7a469270a82381d5e6875dd4c4a57aae1c1a0461b6141b982d30937.mp3	After his massive abuse of alcohol he started therapy.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	d34efbdffa063cd9413f62853b80533be02c6c201fe09c8ac47ad4656b02f499e8f6c60890f8918a2b2d9bc30a2b2034f483706a19f329f785b59e8662a44fe6.mp3	In my fantasy I can guarantee harmony for all eternity.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	439589fc540f2ad5311098c3e9be1bbc94e343eb0416b55a192a56335d0e1efe34c1e664b5d5e1e0c2207bfb0c97ff7395674b7f43e4966f60a5e79ba0b440a2.mp3	How could that be?	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	585f9eecf97d6d798804e9e3518f07196cc05e9ea1c089578bbdd831068e9fa3ed765a9f7dbfef1f76f55b4366b9ae55ada48842db18a9473f11f2919ec36913.mp3	A leaf twisted slowly as it fell to the ground.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	d849ae58f01e4a73b8302eb2e8637455e57bf118ce6a5b3a9470e85a5ebbb1523ca2e006cb008fba94ae26f8821fc7912b3f6bd9f55cc3147e046a61fbecaec1.mp3	Hasty climbers have sudden falls.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	928a9e38313d77a8113caede01e857575f9eb1d276c544527d89a39e3948a0d348c0cd2e898c2a01b3991bb788eba81ee39bf8187062bf62303746a59cd196ce.mp3	The police was still interrogating witnesses of the rape when a mob outside began to practice lynch law.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	fc6e9c5643d304b243c5f94f13632e03238237851220d8f5e04a379ce76d275bfd67c325fe74c2cc64068aab106cd2c303dbe44a028eb8d8a9479dbdd36bc258.mp3	The colt reared and threw the tall rider.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	e5644a1fc27c09c4033e0c255544cf415eeab07f0efd079168c8bd8effad11ad80894206dc5bdb6e3e4eb3a90c925e49bce782853223ef5010dc9c8035e441bf.mp3	"When you're at a party and somebody says ""banana bread"", a sniper might be near you."	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	ea5d90991c5e13986bdf92a32be466a0970a87b743f84fe1943ff93d268fe2db019f8d76b474d2dbc1b96accb697f496b7240c8b9b1e50c4a54bfc1442100a99.mp3	We will be visiting in April.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	47cc588cd9d82f0e8c28ce850e518669ec792d528831e65d2528ec2a7bba90a5dfe83b86f8b5249e500664233203daae95f60b9ecb28d14e4feb2a37461f7285.mp3	See the cat glaring at the scared mouse.	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	54df29fcc6d6315ccaff999ca251399a4f23166c4cbf02ed47f4991d3da8f4fcb179c10266ba9d2c48118de83b64203acfd14a7378a5cea2eebb2e79d45faae0.mp3	Draw the chart with heavy black lines.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	db7be0a7e2dd73b2ea085af6fd8dcf587bd3e6e379f0c104bbb8f5568c332e3d2ca02dfa4f2d5da9c8dd99a2a6b59ea25986357c3e0a0365743ade6b02ba0607.mp3	"Let's pretend everything is prepped."	0	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	3757efebe7501fc4b353eacf74f1b86408f4df651f5feb7548e524b5883a38a2ee68dd9bcaf05203643fdfc9e86901736f9779790fa4f3c1ee739d5ef5b0b382.mp3	Hats are worn to tea and not to dinner.	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	5b210c35a28c1ac5f12e0b37c4ccc0bd9c2707beaf5c31016c44ec8138c8b8a6fd6f09ab72f295ab183eb82014dc2ad67b7c82345fbaa2fdb4b3854b909fa511.mp3	"What's your status?"	1	2	twenties	male	indian
741d552bb398a656d5d028d0d3b1bce30e52f6c6a2d6657851c62d3b66c7e02481965af98fd640c7348113ae659aa70ef4c4448177c498d047d849a6cb85ae99	fb763f42a8b960faa20dd56b02462e4a59cfd05098e09d8c171003bae05bc3012ab62536f79bae4ca4e756ef88e7117d65173a20afe0db98967aca5faafdd48f.mp3	"Let's do this in chronological order."	1	2	twenties	male	indian
