client_id	path	sentence	up_votes	down_votes	age	gender	accent
838b6869762c27b0d217f6d2c78d7872442381c5bd37da8ae7da8616fb0f7b8a97d8f6e6456ce4f886dc4418f70fe17a6a426359211005b77572f415341c0437	6aaf9bb32c06145a47225ec0bf22ac6133dc2b8f29de2d170e94e1f61d92280185ba66f351342bcddf2b77f4173fd409b1ee344efb3896c866422e7211705072.mp3	Badminton is my favorite type of racket sports.	0	0	twenties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	9bf6be39c6f54ce2d08e147dfe92354c2ecdc69d0f3876ef956e2834c92ac38cff08dc09d9faed0d8e76c8ae832cd20db6d42046645940b66cad3a31f5585f39.mp3	Just, how big is that closet?	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	f71c46b1d1bfd5a6363edd0c8cef5d9974b1d1250347259e7d02277e0a3fee0cd469aa050bfbc29b0d3850db30199cd3a76da690d07599520f3b9640dee59e02.mp3	A note to be sustained during its whole length.	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	53c03e9c2143bcf26b88c2571f7f476b3c0dff67337b2d19dfae0ca3acc492a5c67e3b726748a93627738f48047e437356634ff532457224518002c9aafd1414.mp3	Do you know what kind of package it was?	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	a79da999f52b7272d31c343467d5df8f9c70d748ce42f87ae7a9eb9f42357bee8be17cd654c56bdb87729e83b64b8557519828064a7e22d4bcc3abf613839943.mp3	He is the very picture of his father.	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	fdcb58f981aa925e461baded06c4db6694a222eebefd242cce8cedc86ec7825ffbf714d94a65c5785e2b6d57e894b0e3e7a17e0696b64d04208aa2cb80309e83.mp3	Client access may be more finely tuned via the configuration file.	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	90c1eefec420e07e13fbd611b6ae6b54e14ae111e9937d220d4f51a6a644235dec59e1d0f8b8f3f2ecaf95670dac229d0e37a22151c1aa9c229d2170a2e1b563.mp3	Did you really need to clog up that pipe?	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	f0771a46afc460000d022f6a51521ea16d0264bc01e894b6218baf07e299acf3cce679657886eb87011f1327ebafcfa6d1105bd42f1a76b19532d6ff2f56c2ac.mp3	To go to the dogs.	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	3fe8f195557e4190dbaa82f7f5b87d2f1018531fd905b9e47930140f9d8f120a5df8b7a691c8e776202fe61a4b545b93c145884c0e2efebcd7a0885125a2d05d.mp3	Her blouse consists of ninety-five percent cotton and five percent polyester.	0	0	thirties	male	indian
1ccfb444b16ecff3139eb9ece296a030bda48704a13131f430cba19144591cec285d1603ecf5bbc19b9b456b8991abed79cecf000917824047e20e3ca8b75d08	9c1ed3b0d49037e26edc1860aac80f6119f8e931aefb48889bfeed3a83cad811d7a2d7c9bb4c45fa09454b014f3c9f80ef03e1dc535ff8320ac0ae36c72303d5.mp3	Where are you going?	0	0	thirties	male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	af9319f55662cfa8d30de5d6c93d5726c9976edee461c59413c3345dc00eb59b2dcf034eeadac3135d60e17ca352628b739cacacac6302868e89b2668831482f.mp3	"I guess, it's a never-ending story."	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	9bb910ae976d1e30118cc5d1288a1186ab93b098a0437abfaece6491a674451f21f48e5b08c4934a37a63cfce10f97ad710497ff84ebf7082cb0e33eda79d6dc.mp3	Split the log with a quick, sharp blow.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	8e364978c07831910592f371b56f0f57f99c6b3a2c73f540203303cf9bb523bb68023ca172020f5eb796c3a4fce59fd4e3e5640c8e589d913007b8f40321d264.mp3	Eggs, milk and flour are the main ingredients of pancakes.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	089f22b70a1881943fc3da4e068d64935e63c2574f5cc17b0b9e5ac301b93d4a88c7e9b4df190eabf677a8c03753e843be2853ddccd40dce9859e8f01b41001a.mp3	If I had the choice between honey and jam, I would choose the latter.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	37cce54bdfd5d9b5176468bba0a21ca0cf91a5d52cf904de256bf3c16e2fd335b006154f451cde97503769930d909cd0e90997418c64daad68a7449c122b2831.mp3	What can you do?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	f9f24b1eef0a22609a047fbb48f0015f0711492e5c20138606c549bc262b75b5c9149f847b72aa3f6be0c67c6dd6a80baf0c6bf888bb82c989822d948752293c.mp3	"He who won't be advised, can't be helped."	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	4a7b1f786700a13fccc6b35facb3c09f5ad2808920882928f210a51c8f73f0b9e39747b7b15d3aa13bfa8ebfab87fed6f6ec54c4b2b775eface187b15a6273de.mp3	Please, be humble.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	b6680a406799a9e6fec7d2292703b29ccebdda8febfc030ee79139671a7284a6f10c322dbfad433b929cb860690ee76fd0d0fed3243a6b01b0026abb8c85a462.mp3	What is the meaning of this?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	6ab69854df2a496a2c05c00f1f07588dbb43ad66c4f8ae20f9c6289db96577ee9c6eee7f4bfe4ca80c684e6a17993de8616ac49f45530d68a5cf799407eedc2d.mp3	"Why didn't you phone me up?"	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	1d401976f7e48928e13cba1654a64614c91e3d058c986b32e8821cca301580f6f094afe36606c6fa11020b2cbfed438b17f0ba0a0de4afc19e81eb319b59176b.mp3	What shall we do now?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	8f9bc0b89784fc8a62cf10e36cfd230d2f83f9b8dd4ab1e77e2292bd48d29eb5a5782427f0903622540a6b1ca29ab7a10fe74ab59dc260220dc048adfd418f75.mp3	Using script blockers is generally a good idea, but it requires the user to learn a bit.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	660016ea425131c34c49732ff3be46b44e6fac69a980b8918b65ce09a4214d726d456c46f3d1129b93c91603619873ab5beb457ce34b293ee648471c545218a4.mp3	I wanted the doll, but the auction became too expensive.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	fdccd7221d2cf198b0e0edb6510c8721b6fb7d479a4b168a4eb3a1e4eda5b6a85d303e4bf58427ed4342707e4b1efbc5beb216f7a49fce1115f108e6e5533543.mp3	What had happened to them?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	ec6dea1ed61b67f63a81eac023a91e80c472fc84afaf1d3b594b341bedb8ad18fe9b83c31fbc2e48f5a2635b682bedb1ac0d0d07a6862d67b367eec478ed79e5.mp3	I understand, he said.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	ab9520e8bcf76eb35cba82bbe608adf40318dff7fb2897dcae40051d1fea0fe96f274bac74114688258a5427d9f9aae2de575f3dc417612ab144bbd177b44f27.mp3	"What's the matter with you?"	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	9c049cd4a73c008d6f06ed5ce0035a277c6d53fa356e9c3e194d0f791372c38cd03e9b2a8c576dfcca1e4ba509cbcd596dcccabf20a427b29d80cc14b4dd08b5.mp3	Thank you, just the same.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	cbc89c7c091643fe0db6cb35ab494e5d896bb6628f100a7b280edfc8527cc5b1b6ba9fdbfd79fba4f1fdf562a63107d4a27f045178c1e4ba46a47ea952b9ebd3.mp3	Are you still using your computer for the research?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	0ecddbbcd24b546debc25a1021b906af60485a439684b92fd051f42d7ff3c91965e63b67b4afbff68990fccf04e338b768d8c661750b5af81f48dff1b5174086.mp3	What is she to do?	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	529e2243d8f45feb892892085caee514c53cfe6c0d9d8d589afae1376566f4d2f0baad4ab673bee8b0c1fd43f271ba4d4315b709db26d171771ddd29ac2cf033.mp3	I ate a dish with rice, spaghetti, hummus, and caramelized onions.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	6d3912bd909621bb9892ae0cd8e7982af97c560a06753ab527febf5e9e1f357b15f48f551120451de429b64436601422f5c96518299a1de97673e8886fd704a5.mp3	Curiosity killed the cat; Satisfaction brought it back.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	eae2ffee1bc8af44499a23c0899a96cdc8161c4a9ac4d967d69f38b14e41c826f24c07141076b8210c43c41d34325cd2ab27b0aa39920007ea5e199894bfcc84.mp3	Very well, very well.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	6cc489f6544d231f8a0e2c9981a2e6ae3377ade8b76ee91c150d3d97d096c8a5e67476c46b7c2d75e077c71717e77d22fd51cccda827079ac8d6ef1aefa80013.mp3	No, they were selected at random.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	b16f37029b5f04865839dbaf110453cd22591696a23027bf65a1da150806ccdc115a667b331e6a981b8de8bfeb20c3273d0a7091d47871a28083705dd0a7b442.mp3	Living alone, she made solitude her best friend.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	fc23d4b9c7b63d75f8968b53fb006861066117f90ea80f26f01c3504eb7a5c976b84fd0828f2e3d7a0dfbbb33012b8a7a07c5fc8e104820006aa3b7a10453243.mp3	As long as there is water in a cooking pot, the temperature cannot rise above a hundred degrees Celsius.	0	0		male	indian
01e6d308263d9945859171d4ed2a1dd4cadbe6c27d73cd308928a93dfb236a119e0012dd4c97e97704f772287d36cec5b8b0859398ef143f31e8c8ad284d30a6	981084207a1ddd2bc4be7956ab779c9cc796b2c2fad69caf479c64a324b578b85baa9eea911f23ba7efba0109b7cae1a4f23535a26e0de4b1205987dbe6b31ff.mp3	"Do you know what they're up to?"	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	5bfbb355f03000737d45fc946aa036c0d5ddc7a5bf7aa2a2cd98187fdee4178a9b3bd3b2032991ad178f863b77144d2b12841fd6e34f4290b2b99e291b152dfb.mp3	To increase his popularity in public-opinion polls, the politician started a campaign.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	f6567dd52b083404eec49a1761907bcbfd3ebbdbfbccc6f181aa3f6e8a04db920ab4e0b842c3ff19a4c97d21c5586a3817e77a1da69eed50edf0cd41d6fbdced.mp3	After playing tennis in virtual reality, he felt dizzy.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	b6b2315916da1b5d7bb23644d3438ea2c23bd17115f33ab7610c81d5eb06748cd3beb5e8358f14db74268fde7fc86baa1a8f7dd20849853ef070d366aa472882.mp3	He stood up, and by the time he went back to his seat everybody in the room was questioning the meaning of life.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	fc43a61ec9f9b5bb139ab2d3a3d8142301a7180a23facdfd8635683c8cc7727b279f7f6a45436f554f6b2e3cff7df85037ab2ac1fac40c382aaadec9ecb589af.mp3	What joy there is in living?	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	815e546e314388e8faf7a37fd6f8269c1e6fda817c3bab003a7fc46a312c8a164896bded70ec83639f0c1efbfa8ef5ca480ea819b2b33aa9b8648fda3569864f.mp3	I thought of buying the hat, but then saw that it cost eighty-four dollars.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	b330f620a92df0a9812ac21962a775c90053a0f3d883f2d9829ca854a9bb169cfdaf82e1416a7ab54e98701be9f77315b864b88d597948bb8c4f0c0c395242ca.mp3	How can we reconcile this conflict?	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	b951674053e2149cde65078ecce3adc24071058bf4d2221629b90c2f45e1700f56aae2d04b5fe3b59037a70025b0722cb2260d2a39ea1c3100952769f1a6a880.mp3	What are you doing there?	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	a28527895049118e29e43799b1f5e57a4a040c7398e5a233ad502e1cf07258211a69abb0526f9961a2245ec5705fa3a2488632acd342812ec546239e688b4703.mp3	Very well, she said.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	49053a3104b9479eb50e68333ffc8e5d019a68d69d52266ab5b761701d393ac12b4870884258295ebc29f2ee0e80ef5833a1e00b503ae1c3de6260fd7fe73723.mp3	"In other words, it's not an open platform."	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	16ec62fecb64942df3c21e5001f887597df023c3f6a1136d0de6dc91d3f4ef3e518854d28a64d37c20d1359065100095ce7ec283b51f8e13e4d3be626f08699f.mp3	One short, solitary clown entered the ring honking an oversize horn while waving forlornly to the audience.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	c0f28844cc4a3f7ddf602a32dd15f08338f5a69745a508cd5812888fd840ea54c3b95e059b3ae67d03bc8348838ea2d842e47f18907e463cced05a878aa02adc.mp3	Roger, the backup team is on the way.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	8f2cbf22a9033d4b7aacedd6e1fe8cff1865707a17e3fde09561e9e608f9dc67bd26cb75a86f0b47b7fe14723724d98e8ba66257d18ac8160766eec518bdc459.mp3	Palm oil is cheap, but workers on illegal plantations get exploited and huge areas of jungle get destroyed for its production.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	69ba242da71a17e796dd221a95ab24767cf18227059fc2fafee49c39aedb8e2eef4afc871b0eb9c9e88c8f1f84db66203065ca81d2067a1b7a6760000c38a02f.mp3	Hey, I bought pineapple juice with no sugar added.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	e3bf4b25071bc726148a53cab7d194a1517003664f8632a1443c245fa89661e6fd6c6ef790f0478ae7ed0dbbd1ebd277f6cdd4e48f94382e87fb222a723adc5f.mp3	Built January nineteenth, nineteen-seventeen, the monument is now celebrating its centennial.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	78f5199e7ac40cf0df1f83477ae2bfb41634163d24ff217977e111e665e858cf24eb84ab57eff2c6fd7dd03f9fddae9f9a7b42ec5d2ab9d1215b384d1196a92f.mp3	"Why don't you speak?"	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	cb30d10b2dd8c2c4eb36e7c6bd2109d2039a6d6371c2cd3ab8f11555b64ffd13a4746bc34ab48bb014622708984aa72cbb3f4d25e6d79c12d7df4040bdf1fe05.mp3	Teresa, Mildrid, Ralph, and Vonda all arrived yesterday evening.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	30b50f3e13c158f0deec2cf1f31cf0df5c438034839ff416575246d53bb440da3bbf49fa5140149e6a1989c1df7d7335b3370658157bd2ebc3d6c27d3df7762d.mp3	Despite years of research, the problem remained intractable.	0	0		male	indian
aca26abd338e7f8d2c270f0541d82f6aa6470385c66e859a95f1e162fa3339fd32599645abf3682e8cd6f6c075d9221908b7106b833d78d28e26f62d2c700906	73b85efa671097337bac35cf6e6d1ac0beee6b6fe562d9137fb56c34aa588182e5e032b9bdc70a11561d4c07b0afe54678d946f23529eb6bf236a9b121a4c66e.mp3	So why would they want to drop the gold standard if not for the reasons they claim?	0	0		male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	218e4f240c44377d1e2741670bac330f9a69908c1059d852fa1a8e6ca2634aa6851d160599eafd20a337beb0c6f29a04b0e68207cfe47ed5f2969374ad90b3c8.mp3	The waitress was carrying an impressive amount of dinnerware, but then an earthquake occurred and she dropped it all.	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	d3d1ba9764645b637479c0919e3b41bbbc344947be271c91523538012d251a5d7668b8bcedbf5b61949c6e7115503b0beed436c0f203714d76440eb901583611.mp3	To be the cock in the basket to be cock of the company.	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	1508ea5c9e58f26199a614c0eac7770c2dbcdb29e4d2ab4e5fa594042cb3c1d95f5b7b8200a3fe04667031970803e7ab807127ee02b86dffc56905a536d4300c.mp3	"This is the point. There's the rub."	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	dc6e27de00e5d8b089cee5fd3abd88bffe149af0e957c3da2cad54bb48ebb01865961df421a75fee7937a10e7afbf7dad711bee3dcc5d6045bd3f3c10592c481.mp3	To go to the dogs.	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	451b504287b863367e3059e0892953dbec7f885c185426bb259276a501bb053707cf15eb69d58961fc74fefb8cc7c061feac7fb8c6016528313b1ea1a1a15c83.mp3	Can we plan on doing it on Tuesday?	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	04f36182611190a1fb6df73d180392bfe58c42b6bc551f54fc4ef5535b3a552b007e7a9d5b113a06028a86c435d2880f576bf499f01a866c82db637fb327db29.mp3	How many slices would you like Santiago?	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	f28b8a5da1b600e2ca231c91de90c555df494d82703962884064ad3d298821db7217f4bf7bfa09614cc1d61dead9e1c8cdcf4220e96c8cc93f434a8c90db05b1.mp3	I could not trust this survey as it is being outdated.	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	91c35be20233a341e4ae28a3357985e23e5ef519a286def9bf288ab1bd8d9e54290d63882255e6736d470ce8e3fcdf9d40d39ab47cef3d6f2e2f7d36bcd3b357.mp3	"""Nickelodeon"" was an early movie machine before registered as a trademark."	0	0	teens	male	indian
b7ceac0b5104af45efd02c0b9ddb4e8d745d91f3d521e3a29667a6f37c8cb32b3f8d8f35e2150b722c9f2cc75de7fb235f2501ca1b8398ec87ccece3cd7a7bb1	f097746e8aa3042f557e75ecbc980122217afea819954c8a0ee01ed38d3cd14af64777dd232195522be40fa7576479d4cceb5d8d2bc1fb9cf9b5398e62492fa7.mp3	To save fuel, the Ariane rocket has been launched not far from the equator.	0	0	teens	male	indian
1f666a7081bac373ed241c5c5bcfb8ffe7c6d0f7daa8f11958d50ee9d3e2ca41d35bbc679457c93851e56a7c9ea4637257fad41d462d36e3cb926a621885027c	4ecd4b7bed11dd59c2aa5aad3f31ea5413a089547c6ea2d63d48fab752c1b4b59a190746ee5e87524d9c076678dab6b6c4d49121977e0fd4aaba1dfeb5b7c77b.mp3	Bananas contain a lot of sugar, even though they are fruits.	0	0	twenties	male	indian
1f666a7081bac373ed241c5c5bcfb8ffe7c6d0f7daa8f11958d50ee9d3e2ca41d35bbc679457c93851e56a7c9ea4637257fad41d462d36e3cb926a621885027c	011597ab4a7bb2f91f74b6bc1a9954537cd5904955996c0f7cf18c2e066e1b5110c3b4d8d120188ec94aea4ae4dbbcb7bb9030bb274d23946aca183b9a0e3c50.mp3	Fine, I agree this could be the case.	0	0	twenties	male	indian
1f666a7081bac373ed241c5c5bcfb8ffe7c6d0f7daa8f11958d50ee9d3e2ca41d35bbc679457c93851e56a7c9ea4637257fad41d462d36e3cb926a621885027c	5db042511a03cd7acd76b434fe3499fc35ebcb31c4ea0982c4ee10f2776ea01b8f16fd787a7988c5ddd308bd08893bdeba5f37c6a413c75370d93666852e930c.mp3	What do you want me to say?	0	0	twenties	male	indian
1f666a7081bac373ed241c5c5bcfb8ffe7c6d0f7daa8f11958d50ee9d3e2ca41d35bbc679457c93851e56a7c9ea4637257fad41d462d36e3cb926a621885027c	57527fc3bb21aad3cee7e7ad8885766a079f054363fee5bef7d4b678e16e3bdbd787a17a175785ea17b4a3d297768355c922d969c61a2b6ed7e9a7380086afae.mp3	What are you going to do, sir?	0	0	twenties	male	indian
1f666a7081bac373ed241c5c5bcfb8ffe7c6d0f7daa8f11958d50ee9d3e2ca41d35bbc679457c93851e56a7c9ea4637257fad41d462d36e3cb926a621885027c	e72d4b944f9aededea468fb0fca958543758cfc197f1a39cb45471f78a2b26f2c5edbe8f541bb34579f0b101ec0a2bc48fbf5428a088481a8a12372f94060bbf.mp3	"No, I don't want to be a pilot."	0	0	twenties	male	indian
091620f1c2048b74086606f64789315f195f7cdb44b5631982bdc6d74e8eddfa9e88a7c9a01fc1f96e0190c4bbe55dbb361d73aa90fb121913d3c8060cbbcc20	a6946b2d611c737ef393d84b7b8377241ae2a1ec035a418958203a9674235ff84ad5087651008fac43207a5b262999ce89c9a842bb13ac5cd57b6f7cb8b05ce4.mp3	In surprise finish, the final score was seven to five.	0	0	twenties	male	indian
091620f1c2048b74086606f64789315f195f7cdb44b5631982bdc6d74e8eddfa9e88a7c9a01fc1f96e0190c4bbe55dbb361d73aa90fb121913d3c8060cbbcc20	35daf0f9753d87d588487e6933c2e4b5b89b6b132f693aaf0df753109bac649e2defd8ed5ed3b0faac8136640db728a680f53c01ac85e4592e001b087a426af0.mp3	What else can I do?	0	0	twenties	male	indian
